time	Temperature	X	Y	Velocity
4246.000	9.51e+04	2.132	2.193	[-0.00043 -0.00044]
4247.000	9.51e+04	2.131	2.193	[-0.00043 -0.00044]
4248.000	9.51e+04	2.131	2.192	[-0.00043 -0.00044]
4249.000	9.51e+04	2.130	2.192	[-0.00043 -0.00044]
4250.000	9.51e+04	2.130	2.191	[-0.00043 -0.00044]
4251.000	9.51e+04	2.129	2.191	[-0.00043 -0.00044]
4252.000	9.51e+04	2.129	2.190	[-0.00043 -0.00044]
4253.000	9.51e+04	2.129	2.190	[-0.00043 -0.00044]
4254.000	9.51e+04	2.128	2.190	[-0.00043 -0.00044]
4255.000	9.51e+04	2.128	2.189	[-0.00043 -0.00044]
4256.000	9.51e+04	2.127	2.189	[-0.00043 -0.00044]
4257.000	9.51e+04	2.127	2.188	[-0.00043 -0.00044]
4258.000	9.51e+04	2.127	2.188	[-0.00043 -0.00044]
4259.000	9.51e+04	2.126	2.187	[-0.00043 -0.00044]
4260.000	9.51e+04	2.126	2.187	[-0.00043 -0.00044]
4261.000	9.51e+04	2.125	2.186	[-0.00043 -0.00044]
4262.000	9.51e+04	2.125	2.186	[-0.00043 -0.00044]
4263.000	9.51e+04	2.124	2.186	[-0.00043 -0.00044]
4264.000	9.51e+04	2.124	2.185	[-0.00043 -0.00044]
4265.000	9.51e+04	2.124	2.185	[-0.00043 -0.00044]
4266.000	9.51e+04	2.123	2.184	[-0.00043 -0.00044]
4267.000	9.51e+04	2.123	2.184	[-0.00042 -0.00044]
4268.000	9.51e+04	2.122	2.183	[-0.00042 -0.00044]
4269.000	9.51e+04	2.122	2.183	[-0.00042 -0.00044]
4270.000	9.51e+04	2.121	2.183	[-0.00042 -0.00044]
4271.000	9.51e+04	2.121	2.182	[-0.00042 -0.00044]
4272.000	9.51e+04	2.121	2.182	[-0.00042 -0.00044]
4273.000	9.51e+04	2.120	2.181	[-0.00042 -0.00044]
4274.000	9.51e+04	2.120	2.181	[-0.00042 -0.00044]
4275.000	9.51e+04	2.119	2.180	[-0.00042 -0.00044]
4276.000	9.51e+04	2.119	2.180	[-0.00042 -0.00044]
4277.000	9.51e+04	2.118	2.179	[-0.00042 -0.00044]
4278.000	9.51e+04	2.118	2.179	[-0.00042 -0.00044]
4279.000	9.51e+04	2.118	2.179	[-0.00042 -0.00044]
4280.000	9.51e+04	2.117	2.178	[-0.00042 -0.00044]
4281.000	9.51e+04	2.117	2.178	[-0.00042 -0.00044]
4282.000	9.51e+04	2.116	2.177	[-0.00042 -0.00044]
4283.000	9.51e+04	2.116	2.177	[-0.00042 -0.00044]
4284.000	9.51e+04	2.115	2.176	[-0.00042 -0.00044]
4285.000	9.51e+04	2.115	2.176	[-0.00042 -0.00044]
4286.000	9.51e+04	2.115	2.176	[-0.00042 -0.00044]
4287.000	9.51e+04	2.114	2.175	[-0.00042 -0.00044]
4288.000	9.51e+04	2.114	2.175	[-0.00042 -0.00044]
4289.000	9.51e+04	2.113	2.174	[-0.00042 -0.00044]
4290.000	9.51e+04	2.113	2.174	[-0.00042 -0.00044]
4291.000	9.51e+04	2.113	2.173	[-0.00042 -0.00044]
4292.000	9.51e+04	2.112	2.173	[-0.00042 -0.00044]
4293.000	9.51e+04	2.112	2.172	[-0.00042 -0.00043]
4294.000	9.51e+04	2.111	2.172	[-0.00042 -0.00043]
4295.000	9.51e+04	2.111	2.172	[-0.00042 -0.00043]
4296.000	9.51e+04	2.110	2.171	[-0.00042 -0.00043]
4297.000	9.51e+04	2.110	2.171	[-0.00042 -0.00043]
4298.000	9.51e+04	2.110	2.170	[-0.00042 -0.00043]
4299.000	9.51e+04	2.109	2.170	[-0.00042 -0.00043]
4300.000	9.51e+04	2.109	2.169	[-0.00042 -0.00043]
4301.000	9.51e+04	2.108	2.169	[-0.00042 -0.00043]
4302.000	9.51e+04	2.108	2.169	[-0.00042 -0.00043]
4303.000	9.51e+04	2.107	2.168	[-0.00042 -0.00043]
4304.000	9.51e+04	2.107	2.168	[-0.00042 -0.00043]
4305.000	9.51e+04	2.107	2.167	[-0.00042 -0.00043]
4306.000	9.51e+04	2.106	2.167	[-0.00042 -0.00043]
4307.000	9.51e+04	2.106	2.166	[-0.00042 -0.00043]
4308.000	9.51e+04	2.105	2.166	[-0.00042 -0.00043]
4309.000	9.51e+04	2.105	2.166	[-0.00042 -0.00043]
4310.000	9.51e+04	2.104	2.165	[-0.00042 -0.00043]
4311.000	9.51e+04	2.104	2.165	[-0.00042 -0.00043]
4312.000	9.51e+04	2.104	2.164	[-0.00042 -0.00043]
4313.000	9.51e+04	2.103	2.164	[-0.00042 -0.00043]
4314.000	9.51e+04	2.103	2.163	[-0.00042 -0.00043]
4315.000	9.51e+04	2.102	2.163	[-0.00042 -0.00043]
4316.000	9.51e+04	2.102	2.162	[-0.00042 -0.00043]
4317.000	9.51e+04	2.102	2.162	[-0.00042 -0.00043]
4318.000	9.51e+04	2.101	2.162	[-0.00042 -0.00043]
4319.000	9.51e+04	2.101	2.161	[-0.00042 -0.00043]
4320.000	9.51e+04	2.100	2.161	[-0.00042 -0.00043]
4321.000	9.51e+04	2.100	2.160	[-0.00042 -0.00043]
4322.000	9.51e+04	2.099	2.160	[-0.00042 -0.00043]
4323.000	9.51e+04	2.099	2.159	[-0.00042 -0.00043]
4324.000	9.51e+04	2.099	2.159	[-0.00042 -0.00043]
4325.000	9.51e+04	2.098	2.159	[-0.00042 -0.00043]
4326.000	9.51e+04	2.098	2.158	[-0.00042 -0.00043]
4327.000	9.51e+04	2.097	2.158	[-0.00042 -0.00043]
4328.000	9.51e+04	2.097	2.157	[-0.00042 -0.00043]
4329.000	9.51e+04	2.096	2.157	[-0.00042 -0.00043]
4330.000	9.51e+04	2.096	2.156	[-0.00042 -0.00043]
4331.000	9.51e+04	2.096	2.156	[-0.00042 -0.00043]
4332.000	9.51e+04	2.095	2.156	[-0.00042 -0.00043]
4333.000	9.51e+04	2.095	2.155	[-0.00042 -0.00043]
4334.000	9.51e+04	2.094	2.155	[-0.00042 -0.00043]
4335.000	9.51e+04	2.094	2.154	[-0.00042 -0.00043]
4336.000	9.51e+04	2.094	2.154	[-0.00042 -0.00043]
4337.000	9.51e+04	2.093	2.153	[-0.00042 -0.00043]
4338.000	9.51e+04	2.093	2.153	[-0.00042 -0.00043]
4339.000	9.51e+04	2.092	2.153	[-0.00042 -0.00043]
4340.000	9.51e+04	2.092	2.152	[-0.00042 -0.00043]
4341.000	9.51e+04	2.091	2.152	[-0.00042 -0.00043]
4342.000	9.51e+04	2.091	2.151	[-0.00042 -0.00043]
4343.000	9.51e+04	2.091	2.151	[-0.00042 -0.00043]
4344.000	9.51e+04	2.090	2.150	[-0.00042 -0.00043]
4345.000	9.51e+04	2.090	2.150	[-0.00042 -0.00043]
4346.000	9.51e+04	2.089	2.150	[-0.00042 -0.00043]
4347.000	9.51e+04	2.089	2.149	[-0.00042 -0.00043]
4348.000	9.51e+04	2.089	2.149	[-0.00042 -0.00043]
4349.000	9.51e+04	2.088	2.148	[-0.00042 -0.00043]
4350.000	9.51e+04	2.088	2.148	[-0.00042 -0.00043]
4351.000	9.51e+04	2.087	2.147	[-0.00042 -0.00043]
4352.000	9.51e+04	2.087	2.147	[-0.00042 -0.00043]
4353.000	9.51e+04	2.086	2.147	[-0.00042 -0.00043]
4354.000	9.51e+04	2.086	2.146	[-0.00042 -0.00043]
4355.000	9.51e+04	2.086	2.146	[-0.00042 -0.00043]
4356.000	9.51e+04	2.085	2.145	[-0.00042 -0.00043]
4357.000	9.51e+04	2.085	2.145	[-0.00042 -0.00043]
4358.000	9.51e+04	2.084	2.144	[-0.00042 -0.00043]
4359.000	9.51e+04	2.084	2.144	[-0.00042 -0.00043]
4360.000	9.51e+04	2.084	2.144	[-0.00042 -0.00043]
4361.000	9.51e+04	2.083	2.143	[-0.00042 -0.00043]
4362.000	9.51e+04	2.083	2.143	[-0.00042 -0.00043]
4363.000	9.51e+04	2.082	2.142	[-0.00042 -0.00043]
4364.000	9.51e+04	2.082	2.142	[-0.00042 -0.00043]
4365.000	9.51e+04	2.081	2.141	[-0.00042 -0.00043]
4366.000	9.51e+04	2.081	2.141	[-0.00042 -0.00043]
4367.000	9.51e+04	2.081	2.141	[-0.00042 -0.00043]
4368.000	9.51e+04	2.080	2.140	[-0.00042 -0.00043]
4369.000	9.51e+04	2.080	2.140	[-0.00042 -0.00043]
4370.000	9.51e+04	2.079	2.139	[-0.00042 -0.00043]
4371.000	9.51e+04	2.079	2.139	[-0.00042 -0.00043]
4372.000	9.51e+04	2.079	2.138	[-0.00042 -0.00043]
4373.000	9.51e+04	2.078	2.138	[-0.00042 -0.00043]
4374.000	9.51e+04	2.078	2.138	[-0.00042 -0.00043]
4375.000	9.51e+04	2.077	2.137	[-0.00042 -0.00043]
4376.000	9.51e+04	2.077	2.137	[-0.00042 -0.00043]
4377.000	9.51e+04	2.076	2.136	[-0.00042 -0.00043]
4378.000	9.51e+04	2.076	2.136	[-0.00042 -0.00043]
4379.000	9.51e+04	2.076	2.135	[-0.00042 -0.00043]
4380.000	9.51e+04	2.075	2.135	[-0.00042 -0.00043]
4381.000	9.51e+04	2.075	2.135	[-0.00042 -0.00043]
4382.000	9.51e+04	2.074	2.134	[-0.00042 -0.00043]
4383.000	9.51e+04	2.074	2.134	[-0.00042 -0.00043]
4384.000	9.51e+04	2.074	2.133	[-0.00042 -0.00043]
4385.000	9.51e+04	2.073	2.133	[-0.00042 -0.00043]
4386.000	9.51e+04	2.073	2.132	[-0.00041 -0.00043]
4387.000	9.51e+04	2.072	2.132	[-0.00041 -0.00043]
4388.000	9.51e+04	2.072	2.132	[-0.00041 -0.00043]
4389.000	9.51e+04	2.071	2.131	[-0.00041 -0.00043]
4390.000	9.51e+04	2.071	2.131	[-0.00041 -0.00043]
4391.000	9.51e+04	2.071	2.130	[-0.00041 -0.00043]
4392.000	9.51e+04	2.070	2.130	[-0.00041 -0.00043]
4393.000	9.51e+04	2.070	2.129	[-0.00041 -0.00043]
4394.000	9.51e+04	2.069	2.129	[-0.00041 -0.00043]
4395.000	9.51e+04	2.069	2.129	[-0.00041 -0.00043]
4396.000	9.51e+04	2.069	2.128	[-0.00041 -0.00043]
4397.000	9.51e+04	2.068	2.128	[-0.00041 -0.00043]
4398.000	9.51e+04	2.068	2.127	[-0.00041 -0.00043]
4399.000	9.51e+04	2.067	2.127	[-0.00041 -0.00043]
4400.000	9.51e+04	2.067	2.126	[-0.00041 -0.00043]
4401.000	9.51e+04	2.066	2.126	[-0.00041 -0.00043]
4402.000	9.51e+04	2.066	2.126	[-0.00041 -0.00043]
4403.000	9.51e+04	2.066	2.125	[-0.00041 -0.00043]
4404.000	9.51e+04	2.065	2.125	[-0.00041 -0.00043]
4405.000	9.51e+04	2.065	2.124	[-0.00041 -0.00043]
4406.000	9.51e+04	2.064	2.124	[-0.00041 -0.00043]
4407.000	9.51e+04	2.064	2.123	[-0.00041 -0.00043]
4408.000	9.51e+04	2.064	2.123	[-0.00041 -0.00043]
4409.000	9.51e+04	2.063	2.123	[-0.00041 -0.00042]
4410.000	9.51e+04	2.063	2.122	[-0.00041 -0.00042]
4411.000	9.51e+04	2.062	2.122	[-0.00041 -0.00042]
4412.000	9.51e+04	2.062	2.121	[-0.00041 -0.00042]
4413.000	9.51e+04	2.062	2.121	[-0.00041 -0.00042]
4414.000	9.51e+04	2.061	2.120	[-0.00041 -0.00042]
4415.000	9.51e+04	2.061	2.120	[-0.00041 -0.00042]
4416.000	9.51e+04	2.060	2.120	[-0.00041 -0.00042]
4417.000	9.51e+04	2.060	2.119	[-0.00041 -0.00042]
4418.000	9.51e+04	2.059	2.119	[-0.00041 -0.00042]
4419.000	9.51e+04	2.059	2.118	[-0.00041 -0.00042]
4420.000	9.51e+04	2.059	2.118	[-0.00041 -0.00042]
4421.000	9.51e+04	2.058	2.118	[-0.00041 -0.00042]
4422.000	9.51e+04	2.058	2.117	[-0.00041 -0.00042]
4423.000	9.51e+04	2.057	2.117	[-0.00041 -0.00042]
4424.000	9.51e+04	2.057	2.116	[-0.00041 -0.00042]
4425.000	9.51e+04	2.057	2.116	[-0.00041 -0.00042]
4426.000	9.51e+04	2.056	2.115	[-0.00041 -0.00042]
4427.000	9.51e+04	2.056	2.115	[-0.00041 -0.00042]
4428.000	9.51e+04	2.055	2.115	[-0.00041 -0.00042]
4429.000	9.51e+04	2.055	2.114	[-0.00041 -0.00042]
4430.000	9.51e+04	2.055	2.114	[-0.00041 -0.00042]
4431.000	9.51e+04	2.054	2.113	[-0.00041 -0.00042]
4432.000	9.51e+04	2.054	2.113	[-0.00041 -0.00042]
4433.000	9.51e+04	2.053	2.112	[-0.00041 -0.00042]
4434.000	9.51e+04	2.053	2.112	[-0.00041 -0.00042]
4435.000	9.51e+04	2.052	2.112	[-0.00041 -0.00042]
4436.000	9.51e+04	2.052	2.111	[-0.00041 -0.00042]
4437.000	9.51e+04	2.052	2.111	[-0.00041 -0.00042]
4438.000	9.51e+04	2.051	2.110	[-0.00041 -0.00042]
4439.000	9.51e+04	2.051	2.110	[-0.00041 -0.00042]
4440.000	9.51e+04	2.050	2.109	[-0.00041 -0.00042]
4441.000	9.51e+04	2.050	2.109	[-0.00041 -0.00042]
4442.000	9.51e+04	2.050	2.109	[-0.00041 -0.00042]
4443.000	9.51e+04	2.049	2.108	[-0.00041 -0.00042]
4444.000	9.51e+04	2.049	2.108	[-0.00041 -0.00042]
4445.000	9.51e+04	2.048	2.107	[-0.00041 -0.00042]
4446.000	9.51e+04	2.048	2.107	[-0.00041 -0.00042]
4447.000	9.51e+04	2.048	2.107	[-0.00041 -0.00042]
4448.000	9.51e+04	2.047	2.106	[-0.00041 -0.00042]
4449.000	9.51e+04	2.047	2.106	[-0.00041 -0.00042]
4450.000	9.51e+04	2.046	2.105	[-0.00041 -0.00042]
4451.000	9.51e+04	2.046	2.105	[-0.00041 -0.00042]
4452.000	9.51e+04	2.046	2.104	[-0.00041 -0.00042]
4453.000	9.51e+04	2.045	2.104	[-0.00041 -0.00042]
4454.000	9.51e+04	2.045	2.104	[-0.00041 -0.00042]
4455.000	9.51e+04	2.044	2.103	[-0.00041 -0.00042]
4456.000	9.51e+04	2.044	2.103	[-0.00041 -0.00042]
4457.000	9.51e+04	2.043	2.102	[-0.00041 -0.00042]
4458.000	9.51e+04	2.043	2.102	[-0.00041 -0.00042]
4459.000	9.51e+04	2.043	2.101	[-0.00041 -0.00042]
4460.000	9.51e+04	2.042	2.101	[-0.00041 -0.00042]
4461.000	9.51e+04	2.042	2.101	[-0.00041 -0.00042]
4462.000	9.51e+04	2.041	2.100	[-0.00041 -0.00042]
4463.000	9.51e+04	2.041	2.100	[-0.00041 -0.00042]
4464.000	9.51e+04	2.041	2.099	[-0.00041 -0.00042]
4465.000	9.51e+04	2.040	2.099	[-0.00041 -0.00042]
4466.000	9.51e+04	2.040	2.099	[-0.00041 -0.00042]
4467.000	9.51e+04	2.039	2.098	[-0.00041 -0.00042]
4468.000	9.51e+04	2.039	2.098	[-0.00041 -0.00042]
4469.000	9.51e+04	2.039	2.097	[-0.00041 -0.00042]
4470.000	9.51e+04	2.038	2.097	[-0.00041 -0.00042]
4471.000	9.51e+04	2.038	2.096	[-0.00041 -0.00042]
4472.000	9.51e+04	2.037	2.096	[-0.00041 -0.00042]
4473.000	9.51e+04	2.037	2.096	[-0.00041 -0.00042]
4474.000	9.51e+04	2.037	2.095	[-0.00041 -0.00042]
4475.000	9.51e+04	2.036	2.095	[-0.00041 -0.00042]
4476.000	9.51e+04	2.036	2.094	[-0.00041 -0.00042]
4477.000	9.51e+04	2.035	2.094	[-0.00041 -0.00042]
4478.000	9.51e+04	2.035	2.093	[-0.00041 -0.00042]
4479.000	9.51e+04	2.034	2.093	[-0.00041 -0.00042]
4480.000	9.51e+04	2.034	2.093	[-0.00041 -0.00042]
4481.000	9.51e+04	2.034	2.092	[-0.00041 -0.00042]
4482.000	9.51e+04	2.033	2.092	[-0.00041 -0.00042]
4483.000	9.51e+04	2.033	2.091	[-0.00041 -0.00042]
4484.000	9.51e+04	2.032	2.091	[-0.00041 -0.00042]
4485.000	9.51e+04	2.032	2.091	[-0.00041 -0.00042]
4486.000	9.51e+04	2.032	2.090	[-0.00041 -0.00042]
4487.000	9.51e+04	2.031	2.090	[-0.00041 -0.00042]
4488.000	9.51e+04	2.031	2.089	[-0.00041 -0.00042]
4489.000	9.51e+04	2.030	2.089	[-0.00041 -0.00042]
4490.000	9.51e+04	2.030	2.088	[-0.00041 -0.00042]
4491.000	9.51e+04	2.030	2.088	[-0.00041 -0.00042]
4492.000	9.51e+04	2.029	2.088	[-0.00041 -0.00042]
4493.000	9.51e+04	2.029	2.087	[-0.00041 -0.00042]
4494.000	9.51e+04	2.028	2.087	[-0.00041 -0.00042]
4495.000	9.51e+04	2.028	2.086	[-0.00041 -0.00042]
4496.000	9.51e+04	2.028	2.086	[-0.00041 -0.00042]
4497.000	9.51e+04	2.027	2.086	[-0.00041 -0.00042]
4498.000	9.51e+04	2.027	2.085	[-0.00041 -0.00042]
4499.000	9.51e+04	2.026	2.085	[-0.00041 -0.00042]
4500.000	9.51e+04	2.026	2.084	[-0.00041 -0.00042]
4501.000	9.51e+04	2.026	2.084	[-0.00041 -0.00042]
4502.000	9.51e+04	2.025	2.083	[-0.00041 -0.00042]
4503.000	9.51e+04	2.025	2.083	[-0.00041 -0.00042]
4504.000	9.51e+04	2.024	2.083	[-0.00041 -0.00042]
4505.000	9.51e+04	2.024	2.082	[-0.00041 -0.00042]
4506.000	9.51e+04	2.024	2.082	[-0.00041 -0.00042]
4507.000	9.51e+04	2.023	2.081	[-0.00041 -0.00042]
4508.000	9.51e+04	2.023	2.081	[-0.0004  -0.00042]
4509.000	9.51e+04	2.022	2.081	[-0.0004  -0.00042]
4510.000	9.51e+04	2.022	2.080	[-0.0004  -0.00042]
4511.000	9.51e+04	2.021	2.080	[-0.0004  -0.00042]
4512.000	9.51e+04	2.021	2.079	[-0.0004  -0.00042]
4513.000	9.51e+04	2.021	2.079	[-0.0004  -0.00042]
4514.000	9.51e+04	2.020	2.078	[-0.0004  -0.00042]
4515.000	9.51e+04	2.020	2.078	[-0.0004  -0.00042]
4516.000	9.51e+04	2.019	2.078	[-0.0004  -0.00042]
4517.000	9.51e+04	2.019	2.077	[-0.0004  -0.00042]
4518.000	9.51e+04	2.019	2.077	[-0.0004  -0.00042]
4519.000	9.51e+04	2.018	2.076	[-0.0004  -0.00042]
4520.000	9.51e+04	2.018	2.076	[-0.0004  -0.00042]
4521.000	9.51e+04	2.017	2.076	[-0.0004  -0.00042]
4522.000	9.51e+04	2.017	2.075	[-0.0004  -0.00042]
4523.000	9.51e+04	2.017	2.075	[-0.0004  -0.00042]
4524.000	9.51e+04	2.016	2.074	[-0.0004  -0.00042]
4525.000	9.51e+04	2.016	2.074	[-0.0004  -0.00042]
4526.000	9.51e+04	2.015	2.073	[-0.0004  -0.00042]
4527.000	9.51e+04	2.015	2.073	[-0.0004  -0.00042]
4528.000	9.51e+04	2.015	2.073	[-0.0004  -0.00041]
4529.000	9.51e+04	2.014	2.072	[-0.0004  -0.00041]
4530.000	9.51e+04	2.014	2.072	[-0.0004  -0.00041]
4531.000	9.51e+04	2.013	2.071	[-0.0004  -0.00041]
4532.000	9.51e+04	2.013	2.071	[-0.0004  -0.00041]
4533.000	9.51e+04	2.013	2.071	[-0.0004  -0.00041]
4534.000	9.51e+04	2.012	2.070	[-0.0004  -0.00041]
4535.000	9.51e+04	2.012	2.070	[-0.0004  -0.00041]
4536.000	9.51e+04	2.011	2.069	[-0.0004  -0.00041]
4537.000	9.51e+04	2.011	2.069	[-0.0004  -0.00041]
4538.000	9.51e+04	2.011	2.068	[-0.0004  -0.00041]
4539.000	9.51e+04	2.010	2.068	[-0.0004  -0.00041]
4540.000	9.51e+04	2.010	2.068	[-0.0004  -0.00041]
4541.000	9.51e+04	2.009	2.067	[-0.0004  -0.00041]
4542.000	9.51e+04	2.009	2.067	[-0.0004  -0.00041]
4543.000	9.51e+04	2.009	2.066	[-0.0004  -0.00041]
4544.000	9.51e+04	2.008	2.066	[-0.0004  -0.00041]
4545.000	9.51e+04	2.008	2.066	[-0.0004  -0.00041]
4546.000	9.51e+04	2.007	2.065	[-0.0004  -0.00041]
4547.000	9.51e+04	2.007	2.065	[-0.0004  -0.00041]
4548.000	9.51e+04	2.007	2.064	[-0.0004  -0.00041]
4549.000	9.51e+04	2.006	2.064	[-0.0004  -0.00041]
4550.000	9.51e+04	2.006	2.064	[-0.0004  -0.00041]
4551.000	9.51e+04	2.005	2.063	[-0.0004  -0.00041]
4552.000	9.51e+04	2.005	2.063	[-0.0004  -0.00041]
4553.000	9.51e+04	2.005	2.062	[-0.0004  -0.00041]
4554.000	9.51e+04	2.004	2.062	[-0.0004  -0.00041]
4555.000	9.51e+04	2.004	2.061	[-0.0004  -0.00041]
4556.000	9.51e+04	2.003	2.061	[-0.0004  -0.00041]
4557.000	9.51e+04	2.003	2.061	[-0.0004  -0.00041]
4558.000	9.51e+04	2.003	2.060	[-0.0004  -0.00041]
4559.000	9.51e+04	2.002	2.060	[-0.0004  -0.00041]
4560.000	9.51e+04	2.002	2.059	[-0.0004  -0.00041]
4561.000	9.51e+04	2.001	2.059	[-0.0004  -0.00041]
4562.000	9.51e+04	2.001	2.059	[-0.0004  -0.00041]
4563.000	9.51e+04	2.001	2.058	[-0.0004  -0.00041]
4564.000	9.51e+04	2.000	2.058	[-0.0004  -0.00041]
4565.000	9.51e+04	2.000	2.057	[-0.0004  -0.00041]
4566.000	9.51e+04	1.999	2.057	[-0.0004  -0.00041]
4567.000	9.51e+04	1.999	2.057	[-0.0004  -0.00041]
4568.000	9.51e+04	1.999	2.056	[-0.0004  -0.00041]
4569.000	9.51e+04	1.998	2.056	[-0.0004  -0.00041]
4570.000	9.51e+04	1.998	2.055	[-0.0004  -0.00041]
4571.000	9.51e+04	1.997	2.055	[-0.0004  -0.00041]
4572.000	9.51e+04	1.997	2.054	[-0.0004  -0.00041]
4573.000	9.51e+04	1.997	2.054	[-0.0004  -0.00041]
4574.000	9.51e+04	1.996	2.054	[-0.0004  -0.00041]
4575.000	9.51e+04	1.996	2.053	[-0.0004  -0.00041]
4576.000	9.51e+04	1.995	2.053	[-0.0004  -0.00041]
4577.000	9.51e+04	1.995	2.052	[-0.0004  -0.00041]
4578.000	9.51e+04	1.995	2.052	[-0.0004  -0.00041]
4579.000	9.51e+04	1.994	2.052	[-0.0004  -0.00041]
4580.000	9.51e+04	1.994	2.051	[-0.0004  -0.00041]
4581.000	9.51e+04	1.993	2.051	[-0.0004  -0.00041]
4582.000	9.51e+04	1.993	2.050	[-0.0004  -0.00041]
4583.000	9.51e+04	1.993	2.050	[-0.0004  -0.00041]
4584.000	9.51e+04	1.992	2.050	[-0.0004  -0.00041]
4585.000	9.51e+04	1.992	2.049	[-0.0004  -0.00041]
4586.000	9.51e+04	1.991	2.049	[-0.0004  -0.00041]
4587.000	9.51e+04	1.991	2.048	[-0.0004  -0.00041]
4588.000	9.51e+04	1.991	2.048	[-0.0004  -0.00041]
4589.000	9.51e+04	1.990	2.047	[-0.0004  -0.00041]
4590.000	9.51e+04	1.990	2.047	[-0.0004  -0.00041]
4591.000	9.51e+04	1.989	2.047	[-0.0004  -0.00041]
4592.000	9.51e+04	1.989	2.046	[-0.0004  -0.00041]
4593.000	9.51e+04	1.989	2.046	[-0.0004  -0.00041]
4594.000	9.51e+04	1.988	2.045	[-0.0004  -0.00041]
4595.000	9.51e+04	1.988	2.045	[-0.0004  -0.00041]
4596.000	9.51e+04	1.987	2.045	[-0.0004  -0.00041]
4597.000	9.51e+04	1.987	2.044	[-0.0004  -0.00041]
4598.000	9.51e+04	1.987	2.044	[-0.0004  -0.00041]
4599.000	9.51e+04	1.986	2.043	[-0.0004  -0.00041]
4600.000	9.51e+04	1.986	2.043	[-0.0004  -0.00041]
4601.000	9.51e+04	1.985	2.043	[-0.0004  -0.00041]
4602.000	9.51e+04	1.985	2.042	[-0.0004  -0.00041]
4603.000	9.51e+04	1.985	2.042	[-0.0004  -0.00041]
4604.000	9.51e+04	1.984	2.041	[-0.0004  -0.00041]
4605.000	9.51e+04	1.984	2.041	[-0.0004  -0.00041]
4606.000	9.51e+04	1.983	2.041	[-0.0004  -0.00041]
4607.000	9.51e+04	1.983	2.040	[-0.0004  -0.00041]
4608.000	9.51e+04	1.983	2.040	[-0.0004  -0.00041]
4609.000	9.51e+04	1.982	2.039	[-0.0004  -0.00041]
4610.000	9.51e+04	1.982	2.039	[-0.0004  -0.00041]
4611.000	9.51e+04	1.981	2.038	[-0.0004  -0.00041]
4612.000	9.51e+04	1.981	2.038	[-0.0004  -0.00041]
4613.000	9.51e+04	1.981	2.038	[-0.0004  -0.00041]
4614.000	9.51e+04	1.980	2.037	[-0.0004  -0.00041]
4615.000	9.51e+04	1.980	2.037	[-0.0004  -0.00041]
4616.000	9.51e+04	1.979	2.036	[-0.0004  -0.00041]
4617.000	9.51e+04	1.979	2.036	[-0.0004  -0.00041]
4618.000	9.51e+04	1.979	2.036	[-0.0004  -0.00041]
4619.000	9.51e+04	1.978	2.035	[-0.0004  -0.00041]
4620.000	9.51e+04	1.978	2.035	[-0.0004  -0.00041]
4621.000	9.51e+04	1.977	2.034	[-0.0004  -0.00041]
4622.000	9.51e+04	1.977	2.034	[-0.0004  -0.00041]
4623.000	9.51e+04	1.977	2.034	[-0.0004  -0.00041]
4624.000	9.51e+04	1.976	2.033	[-0.0004  -0.00041]
4625.000	9.51e+04	1.976	2.033	[-0.0004  -0.00041]
4626.000	9.51e+04	1.975	2.032	[-0.0004  -0.00041]
4627.000	9.51e+04	1.975	2.032	[-0.0004  -0.00041]
4628.000	9.51e+04	1.975	2.032	[-0.0004  -0.00041]
4629.000	9.51e+04	1.974	2.031	[-0.0004  -0.00041]
4630.000	9.51e+04	1.974	2.031	[-0.0004  -0.00041]
4631.000	9.51e+04	1.973	2.030	[-0.0004  -0.00041]
4632.000	9.51e+04	1.973	2.030	[-0.0004  -0.00041]
4633.000	9.51e+04	1.973	2.030	[-0.00039 -0.00041]
4634.000	9.51e+04	1.972	2.029	[-0.00039 -0.00041]
4635.000	9.51e+04	1.972	2.029	[-0.00039 -0.00041]
4636.000	9.51e+04	1.972	2.028	[-0.00039 -0.00041]
4637.000	9.51e+04	1.971	2.028	[-0.00039 -0.00041]
4638.000	9.51e+04	1.971	2.027	[-0.00039 -0.00041]
4639.000	9.51e+04	1.970	2.027	[-0.00039 -0.00041]
4640.000	9.51e+04	1.970	2.027	[-0.00039 -0.00041]
4641.000	9.51e+04	1.970	2.026	[-0.00039 -0.00041]
4642.000	9.51e+04	1.969	2.026	[-0.00039 -0.00041]
4643.000	9.51e+04	1.969	2.025	[-0.00039 -0.00041]
4644.000	9.51e+04	1.968	2.025	[-0.00039 -0.00041]
4645.000	9.51e+04	1.968	2.025	[-0.00039 -0.00041]
4646.000	9.51e+04	1.968	2.024	[-0.00039 -0.00041]
4647.000	9.51e+04	1.967	2.024	[-0.00039 -0.00041]
4648.000	9.51e+04	1.967	2.023	[-0.00039 -0.00041]
4649.000	9.51e+04	1.966	2.023	[-0.00039 -0.00041]
4650.000	9.51e+04	1.966	2.023	[-0.00039 -0.0004 ]
4651.000	9.51e+04	1.966	2.022	[-0.00039 -0.0004 ]
4652.000	9.51e+04	1.965	2.022	[-0.00039 -0.0004 ]
4653.000	9.51e+04	1.965	2.021	[-0.00039 -0.0004 ]
4654.000	9.51e+04	1.964	2.021	[-0.00039 -0.0004 ]
4655.000	9.51e+04	1.964	2.021	[-0.00039 -0.0004 ]
